id,sky_centroid,r_petrosian,r_half_light,r_total_flux,r_half_light_arcsec,r_total_flux_arcsec,r20,r80,c2080,n_estimate,f_half_light,mag_half_light,mag_half_light_err,f_total,mag_total,mag_total_err,surface_brightnesses,m_u,m_b,m_v,m_f105w,m_f125w,m_f140w,m_f160w,M_u,M_b,M_v,M_f105w,M_f125w,M_f140w,M_f160w,kcorrect_constant_0,kcorrect_constant_1,kcorrect_constant_2,kcorrect_constant_3,kcorrect_constant_4,kcorrect_constant_5
342,"3.584630974949783,-30.399821141045173",23.972594518903783,10.142628525705142,47.945189037807566,0.6085575987194326,2.876710808943774,4.527105421084217,17.70734146829366,2.961663772140767,1.1747763083940435,17.400158151230247,23.167434879391305,24.718126373932375,34.893174,22.4119666781586,24.34039227331602,28.886423352556122,23.200979232788086,23.02629852294922,23.014110565185547,22.48567771911621,22.335269927978516,22.247323989868164,22.15226173400879,-17.848180770874023,-18.02286148071289,-18.035049438476562,-18.5634822845459,-18.713890075683594,-18.801836013793945,-18.89689826965332,0.30799999833106995,3.9518219807632704e-08,2.0224963370729654e-10,2.411472355134947e-09,4.336948133953911e-09,5.424736659875862e-09
312,"3.5895654508395753,-30.40327057547583",43.278855771154234,23.4620924184837,86.55771154230847,1.4077252841253198,5.193461729702304,13.623324664932987,31.630126025205044,1.8290890782106926,0.5,15.307738533906784,23.30654027951182,24.78767907399263,30.574606,22.555415695464156,24.412116781968802,30.847290226400325,23.34862518310547,23.16608428955078,23.15119171142578,22.643489837646484,22.499361038208008,22.414562225341797,22.32245445251465,-17.70053482055664,-17.883075714111328,-17.897968292236328,-18.405670166015625,-18.5497989654541,-18.634597778320312,-18.72670555114746,0.30799999833106995,3.3063287219192716e-08,1.7348754377533027e-10,2.099870055616293e-09,3.831582606750317e-09,5.0973190113268174e-09
423,"3.57508260580054,-30.399685192101146",13.669733946789359,4.759151830366074,27.339467893578718,0.28554905688290677,1.6403677695005197,2.0674134826965394,13.623324664932987,4.094278812217925,2.8872389606230526,21.67066297019404,22.929137373758042,24.598977621115743,43.50490945109022,22.172472195787506,24.220645032130474,27.26162719468152,23.33983612060547,23.044607162475586,22.84371566772461,22.20197105407715,22.12340545654297,22.06896209716797,21.99687957763672,-17.70932388305664,-18.004552841186523,-18.2054443359375,-18.84718894958496,-18.92575454711914,-18.98019790649414,-19.05228042602539,0.30799999833106995,7.378714972361422e-09,1.8828240355706072e-10,5.0990842659359714e-09,1.3089382377984293e-07,1.3293259180056916e-13
473,"3.586703896731517,-30.39078295508198",24.20464092818564,11.674134826965393,48.40928185637128,0.7004479597591338,2.9045563728951986,6.0586117223444695,21.512902580516105,2.7516294487852164,0.9739860408698859,14.212208945589119,23.387163908995426,24.827990888734433,28.43644315323065,22.63412968434952,24.451473776411483,30.272599102584625,24.519948959350586,24.10710334777832,23.751367568969727,22.41830825805664,22.166614532470703,22.037900924682617,21.905338287353516,-16.529211044311523,-16.94205665588379,-17.297792434692383,-18.63085174560547,-18.882545471191406,-19.011259078979492,-19.143821716308594,0.30799999833106995,5.597821939318237e-08,5.898547622562589e-11,3.091888078898819e-09,1.859401699277896e-08,1.6873411001760985e-10
526,"3.5732636403843516,-30.383544484348455",18.49629925985197,11.813362672534508,36.99259851970394,0.7088016289445613,2.219555499690152,6.10502100420084,20.67753550710142,2.6490580639808137,0.8826772612381361,13.382331037407482,23.452488446532943,24.860653157503194,26.711531213442687,22.702070907827704,24.485444388150572,31.314849459326084,26.187522888183594,25.12360954284668,24.311002731323242,22.44269371032715,22.137508392333984,21.990169525146484,21.84320831298828,-14.861637115478516,-15.92555046081543,-16.738157272338867,-18.60646629333496,-18.911651611328125,-19.058990478515625,-19.205951690673828,0.30799999833106995,6.929174389824766e-08,2.301151136706466e-15,4.674504706925209e-12,8.101407565630492e-12,1.3992994540856785e-09
504,"3.5788662776816493,-30.387090298540805",19.053210642128427,9.864172834566913,38.106421284256854,0.5918502603485778,2.2863848531735713,5.176835367073415,15.386877375475095,2.365430694441353,0.6541339825070845,22.465970320064013,22.8900049164759,24.57941139247467,44.841319324864976,22.139621913579155,24.2042198910263,28.21715415802139,22.514509201049805,22.417478561401367,22.506975173950195,22.363779067993164,22.300865173339844,22.24909782409668,22.188417434692383,-18.534650802612305,-18.631681442260742,-18.542184829711914,-18.685380935668945,-18.748294830322266,-18.80006217956543,-18.860742568969727,0.30799999833106995,3.2052184906206094e-08,4.142810261509311e-10,3.046332297529375e-09,4.874765036078088e-09,7.256142353639916e-09
496,"3.5691639459628983,-30.38534112858576",39.84456891378276,17.01120224044809,79.68913782756552,1.020671945200517,4.781347383221219,7.682936587317464,32.04780956191239,3.101355512894546,1.3204136136379345,17.45664126405281,23.163916150462992,24.716367009468218,34.89913828405681,22.411781109320433,24.34029948889694,31.24472596563674,24.9491024017334,24.26167869567871,23.865745544433594,22.686565399169922,22.450138092041016,22.332199096679688,22.210874557495117,-16.10005760192871,-16.7874813079834,-17.183414459228516,-18.362594604492188,-18.599021911621094,-18.716960906982422,-18.838285446166992,0.30799999833106995,4.3047329256751254e-08,4.764414778704378e-44,8.407790785948902e-44,8.127531093083939e-44,5.672881275842201e-09
303,"3.595919204120837,-30.40413328255906",6.012202440488098,2.670734146829366,12.024404880976196,0.16024401910149585,0.7214641591035065,1.4640928185637128,4.8519703940788155,2.6017476590194963,0.8420534267155996,17.524591534906982,23.159698108039798,24.71425798825662,35.67861826065213,22.387797801115827,24.328307834794636,25.521674315222572,22.600265502929688,22.55914878845215,22.69559097290039,22.567638397216797,22.493162155151367,22.430320739746094,22.357921600341797,-18.448894500732422,-18.49001121520996,-18.35356903076172,-18.481521606445312,-18.555997848510742,-18.618839263916016,-18.691238403320312,0.30799999833106995,3.006134718930298e-08,4.1947678663945e-10,3.4440921226064347e-09,7.210326558038105e-09,2.193499160085821e-09
341,"3.5841608677732646,-30.40016551770265",50.47229445889178,24.158231646329266,100.94458891778356,1.4494936300524566,6.056674212196468,10.513902780556112,41.42248449689938,2.9773609359253115,1.190614638695584,15.833601966793358,23.2698685604147,24.76934321444407,31.685013333066614,22.516683132941964,24.392750500707702,30.90536917152233,23.36347198486328,23.16067123413086,23.129718780517578,22.607952117919922,22.464462280273438,22.380672454833984,22.28951644897461,-17.685688018798828,-17.88848876953125,-17.91944122314453,-18.441207885742188,-18.584697723388672,-18.668487548828125,-18.7596435546875,0.30799999833106995,3.34970664539469e-08,1.6550165404805028e-10,2.2248276554392987e-09,4.4662327169930904e-09,5.599495089825268e-09
472,"3.5871379633444938,-30.39093551646779",20.584716943388678,10.745949189837969,41.169433886777355,0.6447568318562846,2.470165575252974,5.3624724944989,18.310662132426486,2.6666948576582183,0.8980657246994286,15.148425879775958,23.31789910275471,24.79335848561408,30.241591313462692,22.567306268424936,24.418062068449192,29.70587393106406,24.05732536315918,23.720277786254883,23.51138687133789,22.472440719604492,22.24614143371582,22.12851905822754,22.006629943847656,-16.99183464050293,-17.328882217407227,-17.53777313232422,-18.576719284057617,-18.80301856994629,-18.92064094543457,-19.042530059814453,0.30799999833106995,5.1057956085287515e-08,7.7243642038205e-11,2.141883559403368e-09,5.732481600517758e-09,3.4481741906233765e-09
373,"3.5854974022232633,-30.396125330670028",42.48989797959592,22.116223244648932,84.97979595919185,1.3269731486661884,5.09878681226746,10.885177035407082,33.48649729945989,2.4401711289476373,0.7107779733344393,14.863317088017604,23.338528511086434,24.80367318977994,29.704315,22.586769014155934,24.427793441314687,30.798034707399072,23.45907974243164,23.245107650756836,23.206714630126953,22.682661056518555,22.539691925048828,22.456684112548828,22.366384506225586,-17.59008026123047,-17.804052352905273,-17.842445373535156,-18.366498947143555,-18.50946807861328,-18.59247589111328,-18.682775497436523,0.30799999833106995,3.1140739764623504e-08,1.475358446523245e-10,1.8870667251036366e-09,3.5274188014966512e-09,5.65307001210158e-09
40,"3.6017623973703947,-30.40785932834697",15.990198039607922,7.358071614322865,31.980396079215843,0.44148421501088475,1.918823409014766,4.248649729945989,12.184636927385478,2.287808323129033,0.5981665629941332,10.501751770154032,23.715663496832953,24.9922406826532,20.97108681096219,22.96476552338148,24.616791695927464,30.811406623214403,27.25846290588379,25.64821434020996,24.590076446533203,22.5832462310791,22.27549934387207,22.126665115356445,21.977853775024414,-13.79069709777832,-15.400945663452148,-16.459083557128906,-18.465913772583008,-18.77366065979004,-18.922494888305664,-19.071306228637695,0.30799999833106995,5.990288087787121e-08,1.0400377390903937e-13,2.6261007257666336e-10,7.563051518388875e-09,1.5855524358732165e-12
325,"3.589567766512383,-30.402196408149106",39.10202040408082,19.702940588117624,78.20404080816164,1.18217621611878,4.6922415785766605,10.885177035407082,29.820164032806563,2.1883726565328834,0.5308835598218536,13.234389848169634,23.464558059476616,24.86668796397503,26.47989,22.711527426797137,24.49017264763529,31.00112796429908,24.159713745117188,23.699100494384766,23.50033950805664,22.814172744750977,22.65924644470215,22.57711410522461,22.48842430114746,-16.889446258544922,-17.350059509277344,-17.54882049560547,-18.234987258911133,-18.38991355895996,-18.4720458984375,-18.56073570251465,0.30799999833106995,2.6800700325679827e-08,3.489599234574037e-11,7.700142190536496e-10,1.3767659234886764e-09,7.870541551824317e-09
363,"3.5898196054591467,-30.397568289734746",47.734146829365876,29.912982596519306,95.46829365873175,1.7947786230501224,5.728096557569657,11.256451290258052,64.0238047609522,3.7746999156897996,2.239762808058527,24.42239820964193,22.79934709802677,24.534082483250106,48.82283585317064,22.04726036442402,24.158039116448734,8.318997254211773,0.1361648440361023,0.11032643169164658,0.27904999256134033,0.3742973804473877,0.3717067539691925,0.3405623435974121,0.2994142174720764,-40.912994384765625,-40.93883514404297,-40.770111083984375,-40.674861907958984,-40.677452087402344,-40.70859909057617,-40.7497444152832,0.30799999833106995,16.831920623779297,0.4084709882736206,2.9237277507781982,5.290816307067871,2.0935850143432617
124,"3.597295289084619,-30.39604558143171",13.484096819363874,5.594518903780756,26.968193638727747,0.3356710719954711,1.61809131833938,2.6243248649729947,11.395679135827166,3.1886130857451302,1.4171766922376443,17.499870595519106,23.161230775309104,24.715024321891274,35.00373059111822,22.408532036969387,24.338674952721416,27.583162460779178,23.19043731689453,23.014976501464844,23.004165649414062,22.489418029785156,22.342206954956055,22.255748748779297,22.162090301513672,-17.858722686767578,-18.034183502197266,-18.044994354248047,-18.559741973876953,-18.706953048706055,-18.793411254882812,-18.887069702148438,0.30799999833106995,3.8852341788242484e-08,2.0336596295855713e-10,2.386137287757606e-09,4.217645344084531e-09,5.605276243159096e-09
203,"3.5719780978706086,-30.383001642999297",43.04680936187238,24.483096619323867,86.09361872374475,1.468985524818454,5.165616165750879,15.108421684336868,37.29205841168234,1.9619862903804586,0.5,7.515207168433688,24.07896547573783,25.17389167210564,15.048238664732947,23.32510369222885,24.79696078035115,33.6840738363851,27.724773406982422,25.910369873046875,24.744693756103516,22.609195709228516,22.287723541259766,22.13380241394043,21.981279373168945,-13.324386596679688,-15.138790130615234,-16.304466247558594,-18.439964294433594,-18.761436462402344,-18.91535758972168,-19.067880630493164,0.30799999833106995,6.269763019872698e-08,1.8216880036222622e-44,4.203895392974451e-44,7.006492321624085e-44,3.0828566215145976e-44
319,"3.589001325749215,-30.40307472232759",42.72194438887778,22.44108821764353,85.44388877775556,1.3464650434321854,5.126632376218885,11.163632726545309,32.88317663532707,2.3458411258898115,0.639730775330779,12.184423133826765,23.554305437159552,24.9115616528165,24.356244,22.802292078095448,24.535554973284448,31.06219380095672,23.686811447143555,23.477602005004883,23.437509536743164,22.878572463989258,22.726760864257812,22.63949966430664,22.54519271850586,-17.362348556518555,-17.571557998657227,-17.611650466918945,-18.17058753967285,-18.322399139404297,-18.40966033935547,-18.50396728515625,0.30799999833106995,2.7123284951358073e-08,1.2165293772348207e-10,1.593084442141901e-09,2.971578760835314e-09,4.310120704786868e-09
403,"3.601246794419608,-30.40488597798792",18.86757351470294,9.307261452290458,37.73514702940588,0.5584355836068682,2.2641084020124316,3.877375475095019,21.327265453090618,3.7019865774369185,2.1155742705371847,21.002793485297058,22.963125213237998,24.61597154085572,42.02678539587917,22.21000243760824,24.23941015304084,28.379082539259446,22.85125160217285,22.70560073852539,22.728553771972656,22.331411361694336,22.212688446044922,22.13714599609375,22.053016662597656,-18.197908401489258,-18.34355926513672,-18.320606231689453,-18.717748641967773,-18.836471557617188,-18.91201400756836,-18.996143341064453,0.30799999833106995,3.8940250135510723e-08,2.9426927561360117e-10,4.196603065054205e-09,1.1441085412400298e-08,5.424352966798551e-09
26,"3.5974577773918153,-30.410013639511604",,,nan,,nan,,,,,,,,,,,-inf,0.7978614568710327,0.5056346654891968,0.46687614917755127,0.3766668736934662,0.3854992985725403,0.386736124753952,0.3833297789096832,-40.25129699707031,-40.54352569580078,-40.58228302001953,-40.67249298095703,-40.66366195678711,-40.66242218017578,-40.665828704833984,0.30799999833106995,7.980319023132324,0.12656298279762268,0.6115865707397461,0.5618404746055603,12.55060863494873
493,"3.5694196775596283,-30.38663199813412",31.444488897779557,10.513902780556112,62.888977795559114,0.6308340498805723,3.7733379681796473,5.084016803360672,22.71954390878176,3.250963157239707,1.4893246751140485,15.34615872814563,23.303818653784084,24.786318261128763,30.712748275055013,22.550521167866606,24.409669518170027,29.61538851813795,24.290767669677734,23.677196502685547,23.41066551208496,22.702606201171875,22.55152702331543,22.474035263061523,22.390214920043945,-16.758392333984375,-17.371963500976562,-17.63849449157715,-18.346553802490234,-18.49763298034668,-18.575124740600586,-18.658945083618164,0.30799999833106995,2.83931793632064e-08,2.961982398176806e-14,3.8889451554890986e-12,1.7343409694503542e-12,1.0772346570320224e-08
349,"3.581629277206304,-30.399136919904272",24.111822364472896,10.885177035407082,48.22364472894579,0.653110501041712,2.8934181473146285,4.29505901180236,23.369273854770956,3.678380413705713,2.0768906665196027,17.1338439909982,23.184180847983676,24.72649935822856,34.26125879235847,22.431809580150436,24.350313724311942,28.976489930855408,23.132884979248047,22.962940216064453,22.969457626342773,22.564849853515625,22.445343017578125,22.37116050720215,22.288902282714844,-17.916275024414062,-18.086219787597656,-18.079702377319336,-18.484310150146484,-18.603816986083984,-18.67799949645996,-18.760257720947266,0.30799999833106995,3.1771723030260546e-08,2.1441415309908507e-10,2.596800108278785e-09,5.369797939636101e-09,5.932243585249353e-09
419,"3.593413392028016,-30.40005222046501",11.952590518103621,5.687337467493499,23.905181036207242,0.341240184785756,1.4343105962599774,2.6243248649729947,10.885177035407082,3.0890895072185076,1.3071844252303684,14.067969482896581,23.398239324604287,24.833528596538866,28.26648346229246,22.640638411621378,24.45472814004741,27.599808795017143,23.079849243164062,22.995891571044922,23.078105926513672,22.76123046875,22.643789291381836,22.565683364868164,22.4793643951416,-17.969310760498047,-18.053268432617188,-17.971054077148438,-18.28792953491211,-18.405370712280273,-18.483476638793945,-18.569795608520508,0.30799999833106995,2.8792012329859062e-08,2.5613405840729797e-10,2.236442808722927e-09,3.930770375859538e-09,2.9089490816147645e-09
175,"3.5934767204536056,-30.387594932126696",14.458691738347671,6.012202440488098,28.917383476695342,0.36073207955175324,1.7350426869353635,2.856371274254851,11.21004200840168,2.968962916125574,1.1821253341543636,17.694104009201844,23.149246428958726,24.709032148716084,35.2903619959992,22.399677585420037,24.334247726946742,27.435016130403888,22.81311798095703,22.71047592163086,22.79156494140625,22.604246139526367,22.528186798095703,22.470685958862305,22.404483795166016,-18.236042022705078,-18.33868408203125,-18.25759506225586,-18.444913864135742,-18.520973205566406,-18.578474044799805,-18.644676208496094,0.30799999833106995,2.7337037522556784e-08,3.123754865885786e-10,2.2438289004611534e-09,3.2860825172065233e-09,5.787533119416821e-09
104,"3.6018580962568554,-30.398663330280563",16.129425885177035,6.940388077615523,32.25885177035407,0.41642320745460254,1.9355307473856207,3.4596919383876776,12.787957591518303,2.838818788804998,1.054974472923261,16.150665597519506,23.24834180577261,24.75857983712303,32.38957665413082,22.492804689400185,24.380811278936815,27.909032705600104,22.971385955810547,22.87274169921875,22.943105697631836,22.62353515625,22.508832931518555,22.43299102783203,22.34895896911621,-18.077774047851562,-18.17641830444336,-18.106054306030273,-18.42562484741211,-18.540327072143555,-18.616168975830078,-18.7002010345459,0.30799999833106995,3.189494890420974e-08,2.764164175328432e-10,2.4214548144385617e-09,3.998882558420291e-09,4.0027474668136165e-09
327,"3.5838451424257873,-30.40198303436885",31.119623924784957,18.542708541708343,62.239247849569914,1.1125623062402186,3.7343541786476524,8.425485097019404,43.60372074414883,3.5696431741482693,1.9083744350387695,17.945498427285457,23.13392905559891,24.701373462036177,35.895556331466295,22.381216146761048,24.325017007617245,30.52350194614733,23.832902908325195,23.35326385498047,23.15144920349121,22.513320922851562,22.374210357666016,22.2997989654541,22.218183517456055,-17.216257095336914,-17.69589614868164,-17.8977108001709,-18.535839080810547,-18.674949645996094,-18.749361038208008,-18.830976486206055,0.30799999833106995,3.15868007305653e-08,4.327865843478662e-11,1.5377205064837085e-09,4.780726481357078e-09,1.0872253319860192e-08
309,"3.5847697685900877,-30.403677140736743",35.71414282856571,14.829965993198641,71.42828565713143,0.8897977946288215,4.28569634488586,6.383476695339068,31.2124424884977,3.446352389642013,1.7345910433277654,12.424605661932388,23.53311133402732,24.900964601250383,24.861279911182237,22.78000916027825,24.524413514375848,29.89020835218581,23.298843383789062,23.205135345458984,23.26721954345703,22.860305786132812,22.726499557495117,22.6413631439209,22.54805564880371,-17.750316619873047,-17.844024658203125,-17.781940460205078,-18.188854217529297,-18.322660446166992,-18.40779685974121,-18.5011043548584,0.30799999833106995,2.7028450588773012e-08,2.1119261894853025e-10,2.5907658240953424e-09,6.432701038505684e-09,1.7935045670824934e-09
297,"3.5975337412569064,-30.40394330935544",,,nan,,nan,,,,,,,,,,,-inf,0.7978614568710327,0.5056346654891968,0.46687614917755127,0.3766668736934662,0.3854992985725403,0.386736124753952,0.3833297789096832,-40.25129699707031,-40.54352569580078,-40.58228302001953,-40.67249298095703,-40.66366195678711,-40.66242218017578,-40.665828704833984,0.30799999833106995,7.980319023132324,0.12656298279762268,0.6115865707397461,0.5618404746055603,12.55060863494873
177,"3.573011436256608,-30.38725041136516",22.8123624724945,10.049809961992398,45.624724944989,0.6029884859291476,2.7374829891866503,4.016603320664133,25.968193638727747,4.052913989778616,2.7932039661578463,19.716054640328064,23.03176783579431,24.650292852133877,39.38356712522504,22.280530245098113,24.274674056785777,28.296019709073537,22.475814819335938,22.45585823059082,22.601253509521484,22.377635955810547,22.268308639526367,22.1882266998291,22.099224090576172,-18.573345184326172,-18.59330177307129,-18.447906494140625,-18.671524047851562,-18.780851364135742,-18.860933303833008,-18.949935913085938,0.30799999833106995,4.2328164084892705e-08,4.877445114459533e-10,3.988523733511329e-09,9.45247613515221e-09,3.2624183909923943e-10
214,"3.594060754101761,-30.381637436516723",17.38247649529906,7.682936587317464,34.76495299059812,0.46097610977688197,2.0858967927233136,3.7845569113822766,14.737147429485898,2.9519919387149707,1.165080151909877,17.816765203840767,23.141745726635214,24.70528179755433,35.73351560792158,22.386128503589262,24.32747318603135,27.88571636007944,22.69707679748535,22.628707885742188,22.7384090423584,22.57174301147461,22.494884490966797,22.43358612060547,22.362934112548828,-18.352083206176758,-18.420452117919922,-18.31075096130371,-18.4774169921875,-18.554275512695312,-18.61557388305664,-18.68622589111328,0.30799999833106995,2.8887313874292886e-08,3.701655926224845e-10,3.3203539917536773e-09,6.904257610074183e-09,3.4856300068497603e-09
100,"3.6038362797269037,-30.399122531186695",11.53490698139628,4.944788957791559,23.06981396279256,0.2966872824634766,1.3841885811474128,2.345869173834767,9.817763552710542,3.108543900535424,1.328208047217979,14.695171568913784,23.350881216201856,24.809849542337652,29.31703443528706,22.601017775645584,24.434917822059514,27.307034710359037,23.09170150756836,23.00692367553711,23.07852554321289,22.67999267578125,22.543439865112305,22.456857681274414,22.36246109008789,-17.95745849609375,-18.042236328125,-17.97063446044922,-18.36916732788086,-18.505720138549805,-18.592302322387695,-18.68669891357422,0.30799999833106995,3.314098506734808e-08,2.5648158596958126e-10,2.632466022944868e-09,5.307395856135599e-09,2.299600954103198e-09
269,"3.589745301933185,-30.406981052741312",38.17383476695339,19.93498699739948,76.34766953390678,1.1960989980944925,4.580859322770961,10.653130626125225,29.866573314662933,2.2385407261509953,0.5641994095281321,11.097507034406881,23.655754296011164,24.962286082242304,22.23028,22.901455536322334,24.58513670239789,30.74446136829957,23.528844833374023,23.417009353637695,23.453964233398438,22.947704315185547,22.791303634643555,22.69779396057129,22.597248077392578,-17.520315170288086,-17.632150650024414,-17.595195770263672,-18.101455688476562,-18.257856369018555,-18.35136604309082,-18.45191192626953,0.30799999833106995,2.7500146160264194e-08,1.6627660359702645e-10,1.8315979843919195e-09,3.374716506243658e-09,2.074087568360028e-09
181,"3.6042177052356914,-30.385663361332202",5.037607521504301,2.1138227645529106,10.075215043008601,0.12682934235978627,0.6045127905075229,1.0928185637127426,3.691738347669534,2.6434142450854674,0.8777807523460716,16.970931078815763,23.194553694131905,24.731685781302676,34.41893108681736,22.426824421558596,24.34782114501602,25.442546200089446,23.302833557128906,22.987831115722656,22.92991065979004,22.773160934448242,22.75995445251465,22.749359130859375,22.73303985595703,-17.746326446533203,-18.061328887939453,-18.11924934387207,-18.275999069213867,-18.28920555114746,-18.299800872802734,-18.316120147705078,0.30799999833106995,1.0893973723113959e-08,1.1868307725482197e-10,7.541131052946071e-10,8.246867633232569e-10,1.3253821151693046e-08
331,"3.584522077747402,-30.4019274682427",30.701940388077617,13.623324664932987,61.40388077615523,0.8173993283551173,3.6842321635350883,6.847569513902781,22.997999599919986,2.6307680617163847,0.8668583713814024,10.756460273254651,23.689644424513045,24.979231146493245,21.538022094018803,22.935803323145397,24.60231059580942,30.13868144104212,23.882295608520508,23.637893676757812,23.577068328857422,23.03792953491211,22.897085189819336,22.81598663330078,22.727455139160156,-17.1668643951416,-17.411266326904297,-17.472091674804688,-18.01123046875,-18.152074813842773,-18.233173370361328,-18.321704864501953,0.30799999833106995,2.1670183869559878e-08,9.450947663358633e-11,1.4359279321141116e-09,3.2295968122042495e-09,4.3705949970274105e-09
382,"3.583753306032181,-30.393707435166853",31.490898179635927,15.990198039607922,62.981796359271854,0.959411704507383,3.778907080969932,6.615523104620925,46.202640528105626,4.220513030471496,3.1951065495846493,15.538153683136628,23.290319336954585,24.779568602714015,31.092859097019403,22.537166221537856,24.40299204500565,29.819382715705473,23.06951904296875,22.970741271972656,23.030658721923828,22.623369216918945,22.48662567138672,22.400997161865234,22.307727813720703,-17.97964096069336,-18.078418731689453,-18.01850128173828,-18.425790786743164,-18.56253433227539,-18.648162841796875,-18.741432189941406,0.30799999833106995,3.481875410216162e-08,2.5521271207473717e-10,2.423850009591888e-09,4.2708880876318744e-09,3.2154723328403634e-09
194,"3.5787330025183826,-30.384224634364685",16.454290858171635,7.079615923184637,32.90858171634327,0.4247768766400299,1.9745145369176154,3.2276455291058213,13.066413282656532,3.0363527877620595,1.251300389387331,14.586062917383476,23.35897266204292,24.813895265258182,29.188089395079015,22.605803699205808,24.437310783839628,28.091793688512997,23.138057708740234,23.012372970581055,23.063833236694336,22.767913818359375,22.668058395385742,22.600614547729492,22.524608612060547,-17.911102294921875,-18.036787033081055,-17.985326766967773,-18.281246185302734,-18.381101608276367,-18.448545455932617,-18.524551391601562,0.30799999833106995,2.509008822926262e-08,2.27288687870697e-10,2.2877577610103117e-09,4.484991045217157e-09,4.478498905058359e-09
256,"3.594178600025646,-30.408210632346677",,,nan,,nan,,,,,,,,,,,-inf,0.7978614568710327,0.5056346654891968,0.46687614917755127,0.3766668736934662,0.3854992985725403,0.386736124753952,0.3833297789096832,-40.25129699707031,-40.54352569580078,-40.58228302001953,-40.67249298095703,-40.66366195678711,-40.66242218017578,-40.665828704833984,0.30799999833106995,7.980319023132324,0.12656298279762268,0.6115865707397461,0.5618404746055603,12.55060863494873
322,"3.5921973787424766,-30.402526989968475",36.73514702940588,22.348269653930785,73.47029405881176,1.3408959306419004,4.408216826272128,10.653130626125225,54.32426485297059,3.537583028212765,1.8615321401836955,14.431630576715342,23.370529360479377,24.81967361447641,28.907227132826566,22.61630178134694,24.44255982491019,31.243882837488286,24.266132354736328,23.668291091918945,23.420278549194336,22.790910720825195,22.658935546875,22.590913772583008,22.516189575195312,-16.78302764892578,-17.380868911743164,-17.628881454467773,-18.258249282836914,-18.39022445678711,-18.4582462310791,-18.532970428466797,0.30799999833106995,2.3371326207666243e-08,2.283626629809299e-12,1.7508465510740479e-10,3.579685992072257e-10,1.0732335908869572e-08
63,"3.5747776002060747,-30.403671827979874",19.331666333266654,7.822164432886577,38.66333266653331,0.4693297789623093,2.3197995299152807,3.7845569113822766,15.062012402480496,2.9993398021144757,1.2130066567741924,13.430344323664732,23.448600000623202,24.85870893454832,26.93437921944389,22.693050442406605,24.480934155440025,28.506374139732923,23.38836669921875,23.21036720275879,23.216943740844727,22.852493286132812,22.74297332763672,22.674312591552734,22.59769630432129,-17.66079330444336,-17.83879280090332,-17.832216262817383,-18.196666717529297,-18.30618667602539,-18.374847412109375,-18.45146369934082,0.30799999833106995,2.3514367342158948e-08,1.6383563949950997e-10,1.5205590120359602e-09,2.3065451770776235e-09,5.582264428483086e-09
452,"3.6000996452540828,-30.3937579927278",17.28965793158632,8.61112222444489,34.57931586317264,0.5166672376797312,2.074758567142744,4.434286857371474,13.808961792358472,2.4666862172592423,0.7315058924124467,12.340184214842969,23.54051376118893,24.904665814831187,24.696729166033208,22.787219270668885,24.528018569571163,29.38107862209731,24.484914779663086,23.876407623291016,23.619224548339844,22.956878662109375,22.81671142578125,22.744728088378906,22.666217803955078,-16.564245223999023,-17.172752380371094,-17.429935455322266,-18.092281341552734,-18.23244857788086,-18.304431915283203,-18.38294219970703,0.30799999833106995,2.1104662906168414e-08,1.2298815394926055e-13,1.5944766340592054e-11,1.664509675924908e-11,9.011799306790635e-09
92,"3.5957502612556755,-30.399970163727286",10.699539907981597,4.573514702940589,21.399079815963194,0.2744108313023369,1.2839445509222842,2.2530506101220245,8.379075815163032,2.852125863204135,1.0676154290778614,11.617891574114825,23.605999570887455,24.93740871968045,23.272690300860173,22.851701392929197,24.56025963070132,27.378043893629894,23.35208511352539,23.247421264648438,23.31170082092285,22.98064613342285,22.86477279663086,22.788734436035156,22.70450210571289,-17.69707489013672,-17.801738739013672,-17.737459182739258,-18.068513870239258,-18.18438720703125,-18.260425567626953,-18.34465789794922,0.30799999833106995,2.2857271630982723e-08,1.9337721701706556e-10,1.8055020811758027e-09,3.072242016344262e-09,2.9221827180236915e-09
343,"3.589787315472815,-30.399743884463884",17.568113622724546,7.079615923184637,35.13622724544909,0.4247768766400299,2.108173243884454,3.4132826565313064,12.741548309661933,2.860249755860007,1.0753710329258626,9.62292348869774,23.81055028657895,25.039684077526196,19.308633,23.054439048547454,24.66162845851045,28.824213656164364,24.009946823120117,23.744792938232422,23.679561614990234,23.193763732910156,23.066381454467773,22.99292755126953,22.912111282348633,-17.039213180541992,-17.304367065429688,-17.369598388671875,-17.855396270751953,-17.982778549194336,-18.056232452392578,-18.137048721313477,0.30799999833106995,1.7726849321775262e-08,7.729872991690812e-11,8.081098012979737e-10,1.21283283416318e-09,4.877609871556388e-09
