id,xcentroid,ycentroid,sky_centroid,sky_centroid_icrs,source_sum,source_sum_err,background_sum,background_mean,background_at_centroid,bbox_xmin,bbox_xmax,bbox_ymin,bbox_ymax,min_value,max_value,minval_xpos,minval_ypos,maxval_xpos,maxval_ypos,area,equivalent_radius,perimeter,semimajor_axis_sigma,semiminor_axis_sigma,orientation,eccentricity,ellipticity,elongation,covar_sigx2,covar_sigxy,covar_sigy2,cxx,cxy,cyy,gini,r_petrosian,r_half_light,r_total_flux,r_half_light_arcsec,r_total_flux_arcsec,r20,r80,c2080,n_estimate,f_half_light,mag_half_light,f_total,mag_total,aperture_sum_002,aperture_sum_170,aperture_sum_168,aperture_sum_166,aperture_sum_164,aperture_sum_162,aperture_sum_160,aperture_sum_158,aperture_sum_156,aperture_sum_154,aperture_sum_152,aperture_sum_150,aperture_sum_148,aperture_sum_146,aperture_sum_144,aperture_sum_142,aperture_sum_140,aperture_sum_138,aperture_sum_136,aperture_sum_134,aperture_sum_132,aperture_sum_130,aperture_sum_128,aperture_sum_126,aperture_sum_124,aperture_sum_122,aperture_sum_172,aperture_sum_120,aperture_sum_174,aperture_sum_178,aperture_sum_228,aperture_sum_226,aperture_sum_224,aperture_sum_222,aperture_sum_220,aperture_sum_218,aperture_sum_216,aperture_sum_214,aperture_sum_212,aperture_sum_210,aperture_sum_208,aperture_sum_206,aperture_sum_204,aperture_sum_202,aperture_sum_200,aperture_sum_198,aperture_sum_196,aperture_sum_194,aperture_sum_192,aperture_sum_190,aperture_sum_188,aperture_sum_186,aperture_sum_184,aperture_sum_182,aperture_sum_180,aperture_sum_176,aperture_sum_118,aperture_sum_116,aperture_sum_114,aperture_sum_052,aperture_sum_050,aperture_sum_048,aperture_sum_046,aperture_sum_044,aperture_sum_042,aperture_sum_040,aperture_sum_038,aperture_sum_036,aperture_sum_034,aperture_sum_032,aperture_sum_030,aperture_sum_028,aperture_sum_026,aperture_sum_024,aperture_sum_022,aperture_sum_020,aperture_sum_018,aperture_sum_016,aperture_sum_014,aperture_sum_012,aperture_sum_010,aperture_sum_008,aperture_sum_006,aperture_sum_004,aperture_sum_054,aperture_sum_056,aperture_sum_058,aperture_sum_060,aperture_sum_112,aperture_sum_110,aperture_sum_108,aperture_sum_106,aperture_sum_104,aperture_sum_102,aperture_sum_100,aperture_sum_098,aperture_sum_096,aperture_sum_094,aperture_sum_092,aperture_sum_090,aperture_sum_230,aperture_sum_088,aperture_sum_084,aperture_sum_082,aperture_sum_080,aperture_sum_078,aperture_sum_076,aperture_sum_074,aperture_sum_072,aperture_sum_070,aperture_sum_068,aperture_sum_066,aperture_sum_064,aperture_sum_062,aperture_sum_086,aperture_sum_232,aperture_area_002,aperture_area_170,aperture_area_168,aperture_area_166,aperture_area_164,aperture_area_162,aperture_area_160,aperture_area_158,aperture_area_156,aperture_area_154,aperture_area_152,aperture_area_150,aperture_area_148,aperture_area_146,aperture_area_144,aperture_area_142,aperture_area_140,aperture_area_138,aperture_area_136,aperture_area_134,aperture_area_132,aperture_area_130,aperture_area_128,aperture_area_126,aperture_area_124,aperture_area_122,aperture_area_172,aperture_area_120,aperture_area_174,aperture_area_178,aperture_area_228,aperture_area_226,aperture_area_224,aperture_area_222,aperture_area_220,aperture_area_218,aperture_area_216,aperture_area_214,aperture_area_212,aperture_area_210,aperture_area_208,aperture_area_206,aperture_area_204,aperture_area_202,aperture_area_200,aperture_area_198,aperture_area_196,aperture_area_194,aperture_area_192,aperture_area_190,aperture_area_188,aperture_area_186,aperture_area_184,aperture_area_182,aperture_area_180,aperture_area_176,aperture_area_118,aperture_area_116,aperture_area_114,aperture_area_052,aperture_area_050,aperture_area_048,aperture_area_046,aperture_area_044,aperture_area_042,aperture_area_040,aperture_area_038,aperture_area_036,aperture_area_034,aperture_area_032,aperture_area_030,aperture_area_028,aperture_area_026,aperture_area_024,aperture_area_022,aperture_area_020,aperture_area_018,aperture_area_016,aperture_area_014,aperture_area_012,aperture_area_010,aperture_area_008,aperture_area_006,aperture_area_004,aperture_area_054,aperture_area_056,aperture_area_058,aperture_area_060,aperture_area_112,aperture_area_110,aperture_area_108,aperture_area_106,aperture_area_104,aperture_area_102,aperture_area_100,aperture_area_098,aperture_area_096,aperture_area_094,aperture_area_092,aperture_area_090,aperture_area_230,aperture_area_088,aperture_area_084,aperture_area_082,aperture_area_080,aperture_area_078,aperture_area_076,aperture_area_074,aperture_area_072,aperture_area_070,aperture_area_068,aperture_area_066,aperture_area_064,aperture_area_062,aperture_area_086,aperture_area_232
107,816.3136001680137,488.21290543599093,"3.5918809532358082,-30.405787748094546","3.5918779225636515,-30.405789924596355",10398.2705,None,None,None,None,586.0,1088.0,308.0,653.0,0.00488001,11.876111,733.0,325.0,808.0,492.0,69489.0,148.72469761618422,2461.338454054123,61.41508252472178,36.41711520026593,14.017403646756184,0.8052267856248184,0.40703303320309414,1.686434584040674,3628.3313735360875,574.7270508248134,1469.6872674917395,0.0002938081051277939,-0.0002297896559404912,0.0007253469423149611,0.6684233516680034,124.2004400880176,,248.4008801760352,,14.904004699998,,,,,,,,,83.128616,9571.98201,9542.23055,9511.32882,9478.948275,9444.625653,9409.253522,9373.37738,9336.954774,9299.946099,9262.400878,9224.297531,9185.388918,9145.617959,9104.920165,9062.664581,9019.097351,8974.182518,8927.592175,8879.361416,8830.156007,8780.035666,8728.907809,8676.730878,8623.222528,8567.901196,9600.137911,8511.120609,9627.03823,9678.494997,10041.182649,10031.698194,10021.426448,10010.607314,9999.52151,9988.214098,9976.590962,9964.750455,9952.772236,9940.628658,9928.401373,9915.962564,9903.283235,9890.444576,9877.657013,9864.753114,9851.338167,9837.059639,9821.773574,9804.876471,9787.044853,9768.235132,9747.972314,9726.167996,9702.983215,9653.163192,8453.498827,8394.75406,8335.037712,5354.242502,5211.989038,5066.103233,4916.648831,4763.875035,4607.721853,4447.96802,4284.045091,4115.554429,3941.79406,3762.138403,3575.954806,3382.733446,3181.612469,2971.888409,2752.537918,2522.777237,2281.252476,2027.133919,1759.626588,1478.223518,1183.496125,880.340914,577.290017,296.518282,5492.990938,5629.089409,5762.562149,5893.292922,8273.637433,8210.790263,8146.691883,8078.972358,8008.873521,7937.23294,7864.009269,7789.297197,7712.680766,7633.981983,7553.664307,7471.769854,10050.299047,7388.420683,7216.771733,7127.353918,7034.727949,6939.264863,6841.113351,6738.175322,6630.156495,6514.522878,6393.740577,6271.501674,6147.466041,6021.471465,7303.577128,10059.063489,7.451443,53836.673268,52577.379457,51332.988532,50103.500492,48888.915337,47689.233068,46504.453684,45334.577185,44179.603572,43039.532844,41914.365001,40804.100044,39708.737972,38628.278785,37562.722484,36512.069068,35476.318537,34455.470891,33449.526131,32458.484257,31482.345267,30521.109163,29574.775945,28643.345611,27726.818163,55110.869964,26825.193601,56399.969545,59022.877364,96838.948898,95147.471413,93470.896813,91809.225098,90162.456269,88530.590325,86913.627266,85311.567093,83724.409805,82152.155402,80594.803885,79052.355253,77524.809506,76012.166644,74514.426668,73031.589578,71563.655372,70110.624052,68672.495618,67249.270068,65840.947404,64447.527626,63069.010732,61705.396724,60356.685601,57703.972012,25938.471923,25066.653131,24209.737225,5037.175243,4657.151667,4292.030976,3941.813171,3606.498251,3286.086216,2980.577067,2689.970803,2414.267424,2153.466931,1907.569323,1676.5746,1460.482763,1259.293811,1073.007744,901.624563,745.144267,603.566856,476.892331,365.120691,268.251936,186.286067,119.223083,67.062984,29.805771,5432.101704,5841.931051,6266.663283,6706.2984,23367.724203,22540.614067,21728.406817,20931.102451,20148.700971,19381.202376,18628.606667,17890.913843,17168.123904,16460.236851,15767.252683,15089.1714,98545.329269,14425.993003,13144.344864,12525.875123,11922.308267,11333.644296,10759.883211,10201.025011,9657.069696,9128.017267,8613.867723,8114.621064,7630.277291,7160.836403,13777.717491,100266.612525
140,1108.6478929692091,809.1701591200087,"3.586231469027905,-30.400438697299638","3.5862284375175624,-30.400440874361035",9293.356,None,None,None,None,977.0,1267.0,551.0,939.0,0.0059541557,27.115183,1256.0,741.0,1108.0,826.0,48935.0,124.8058263079244,1748.2226176203353,49.07141020481252,35.29421838234727,85.03170895252883,0.6947596490498951,0.2807580170401156,1.3903526541717113,1254.3996384300203,100.28395305763843,2399.2855122797782,0.0007998668845169016,-6.686475010056986e-05,0.0004181881337568583,0.6811617996266457,94.38647729545909,37.84116823364673,188.77295459091818,2.2704627648984355,11.326340713695211,11.52390478095619,83.16023204640928,4.291580156679055,3.3830226375457526,4502.1884937747545,17.31875759210289,9003.581385435487,16.56627853986177,208.998315,8894.858542,8879.43459,8862.760928,8845.417348,8827.914738,8810.144517,8792.1375,8773.745586,8754.761263,8734.582179,8713.159502,8690.572307,8666.653692,8640.638365,8613.002752,8584.004434,8553.434785,8521.78289,8489.18243,8455.296466,8420.232677,8383.919602,8346.45778,8307.7248,8267.831735,8909.900166,8226.325171,8924.770644,8951.937182,9111.932962,9108.44361,9104.717566,9100.68783,9096.604942,9091.956041,9086.971082,9082.007803,9076.81983,9071.621996,9066.334942,9060.544523,9054.559934,9048.364208,9042.020987,9035.58088,9029.10186,9022.550321,9015.746548,9008.290109,9000.615212,8992.333818,8983.579089,8974.052135,8963.61014,8939.174195,8183.521435,8139.935166,8095.277971,5593.304218,5456.960576,5315.108742,5166.841925,5012.456995,4851.811313,4686.204388,4516.037248,4341.654572,4161.957173,3976.075516,3779.815028,3574.95902,3370.397075,3165.459618,2959.727126,2751.799721,2539.745073,2321.720827,2095.472495,1858.337601,1604.317072,1324.934864,996.569798,609.639148,5724.831247,5852.252311,5975.862411,6095.260511,8049.841248,8003.274796,7955.522495,7906.746218,7856.726799,7805.266663,7752.075233,7696.632544,7637.465144,7575.509849,7511.481645,7445.471162,9115.05483,7377.535685,7234.056513,7156.800231,7075.316443,6990.398283,6903.365144,6814.182662,6722.255317,6626.988923,6528.043552,6425.951432,6320.009984,6209.914028,7307.297618,9117.84714,9.038261,65301.438032,63773.971869,62264.582229,60773.269111,59300.032516,57844.872443,56407.788894,54988.781867,53587.851362,52204.99738,50840.219921,49493.518984,48164.89457,46854.346679,45561.87531,44287.480464,43031.162141,41792.92034,40572.755062,39370.666307,38186.654074,37020.718364,35872.859176,34743.076511,33631.370369,66846.980717,32537.740749,68410.599926,71592.06791,117461.244105,115409.558786,113375.949989,111360.417715,109362.961963,107383.582734,105422.280028,103479.053844,101553.904183,99646.831045,97757.834429,95886.914336,94034.070766,92199.303718,90382.613193,88583.99919,86803.46171,85041.000753,83296.616318,81570.308407,79862.077017,78171.92215,76499.843806,74845.841985,73209.916686,69992.295657,31462.187652,30404.711078,29365.311026,6109.864652,5648.913325,5206.03852,4781.240238,4374.518479,3985.873242,3615.304528,3262.812336,2928.396667,2612.057521,2313.794898,2033.608797,1771.499219,1527.466163,1301.50963,1093.62962,903.826132,732.099167,578.448724,442.874805,325.377407,225.956533,144.612181,81.344352,36.153045,6588.892502,7085.996874,7601.17777,8134.435187,28343.987497,27340.740491,26355.570007,25388.476046,24439.458607,23508.517691,22595.653298,21700.865428,20824.15408,19965.519254,19124.960952,18302.479172,119531.005947,17498.073914,15943.492967,15193.317278,14461.218111,13747.195467,13051.249345,12373.379746,11713.58667,11071.870116,10448.230085,9842.666577,9255.179591,8685.769128,16711.745179,121618.844312
208,664.2688674640557,1335.4202613736152,"3.5948171386538914,-30.391667360057284","3.5948141061671026,-30.391669536268257",4767.639,None,None,None,None,563.0,780.0,1207.0,1460.0,0.004780595,16.642166,617.0,1458.0,665.0,1337.0,31004.0,99.34223528410385,963.0519112968586,30.81463275296981,21.408742282161608,-53.26187158911006,0.7192426461117283,0.30524103747112463,1.4393481105447967,634.0851269861652,-235.4607218911382,773.7907108182487,0.0017779813905552735,0.0010820620508262661,0.0014569722019757946,0.7462235556845792,61.627925585117026,23.02620524104821,123.25585117023405,1.3815678547213541,7.3953271978810395,8.073214642928587,54.68053610722144,4.153931323241787,3.0287107620939415,2370.023292480896,18.01543524074633,4745.315174233847,17.26165411968458,126.374766,4899.380672,4893.963023,4888.399097,4882.797428,4877.407208,4871.861235,4866.159086,4860.232296,4854.411463,4848.355675,4842.057409,4835.643489,4829.054522,4822.429675,4815.858267,4809.094604,4802.329192,4795.651232,4788.681976,4781.317078,4773.598371,4765.706954,4757.544759,4748.808745,4739.419304,4904.750602,4729.577843,4909.960354,4920.54768,5042.533815,5038.702654,5034.890873,5030.751995,5026.447681,5022.007572,5017.473758,5012.688965,5007.109108,5000.412367,4992.612778,4985.336666,4979.240316,4973.879766,4968.702189,4963.959686,4959.657473,4955.664829,4951.626436,4947.550175,4943.612285,4939.482395,4935.152066,4930.707802,4925.876957,4915.15602,4719.279073,4708.499437,4697.219873,3718.178762,3656.613536,3592.281858,3524.771636,3453.866865,3379.0565,3299.908659,3216.04266,3126.740433,3031.345969,2929.22574,2819.991108,2702.552147,2576.496174,2440.99496,2295.231868,2139.378769,1973.258092,1796.226137,1607.220744,1403.840551,1182.696404,940.507417,672.988186,388.0709,3777.065199,3833.463556,3887.73233,3939.954156,4684.958342,4671.921966,4658.099096,4643.530045,4627.798668,4611.103681,4593.741927,4575.433588,4555.912654,4535.432476,4513.826184,4490.981134,5046.288653,4466.845719,4414.725434,4386.83802,4357.317666,4326.620118,4294.483436,4259.929557,4221.136146,4178.724493,4133.685751,4087.271422,4039.573803,3990.501668,4441.347744,5049.936263,8.730599,63078.574963,61603.103798,60145.09383,58704.545059,57281.457485,55875.831109,54487.66593,53116.961948,51763.719163,50427.937576,49109.617186,47808.757993,46525.359997,45259.423198,44010.947597,42779.933193,41566.379986,40370.287976,39191.657164,38030.487549,36886.779131,35760.53191,34651.745886,33560.42106,32486.557431,64571.507325,31430.154999,66081.900885,69155.071596,113462.859546,111481.013661,109516.628974,107569.705483,105640.243191,103728.242095,101833.702196,99956.623495,98097.005991,96254.849684,94430.154574,92622.920662,90833.147947,89060.836429,87305.986108,85568.596984,83848.669058,82146.202329,80461.196797,78793.652462,77143.569325,75510.947385,73895.786642,72298.087096,70717.848747,67609.755642,30391.213764,29369.733727,28365.714886,5901.884661,5456.624132,5028.8248,4618.486665,4225.609728,3850.193987,3492.239444,3151.746098,2828.71395,2523.142999,2235.033244,1964.384687,1711.197328,1475.471165,1257.2062,1056.402432,873.059861,707.178487,558.758311,427.799332,314.30155,218.264965,139.689578,78.575387,34.922394,6364.606387,6844.789311,7342.433432,7857.53875,27379.157243,26410.060798,25458.425549,24524.251498,23607.538644,22708.286987,21826.496527,20962.167264,20115.299199,19285.892331,18473.94666,17679.462187,115462.166628,16902.43891,15400.775949,14676.136265,13968.957777,13279.240487,12606.984394,11952.189498,11314.8558,10694.983298,10092.571994,9507.621887,8940.132977,8390.105265,16142.876831,117478.934907
168,1150.7584704862406,1182.7701326398424,"3.5854174693897645,-30.394212030007154","3.585414437032292,-30.394214207149183",3589.5454,None,None,None,None,1040.0,1266.0,1055.0,1301.0,0.0055604614,17.920914,1258.0,1169.0,1152.0,1179.0,20504.0,80.78753558756725,1213.101730552664,28.71221580008662,21.310028897221102,27.212247905773534,0.6701853067225524,0.2578061879446861,1.3473569622343773,746.9624670478239,150.5810999428068,531.5462007033183,0.001419840376143013,-0.000804449830701193,0.001995249836749091,0.7260918667625536,46.90498099619924,17.459091818363675,93.80996199239848,1.0475421276051218,5.628579550324107,5.910782156431287,45.47869573914783,4.4308152384145005,3.7838518430833625,1712.8761598025606,18.368001864391516,3428.268290776155,17.614629771963717,142.539116,3600.425602,3598.322306,3596.243513,3594.289377,3592.316466,3590.437803,3588.320149,3586.196877,3584.006271,3581.613914,3579.000898,3576.095467,3573.041294,3569.927096,3566.825614,3563.75734,3560.765665,3557.668543,3554.131456,3550.211978,3546.2608,3542.212159,3537.723708,3532.87139,3527.406947,3602.616311,3521.615314,3605.010977,3610.534423,3676.201422,3672.296084,3668.666887,3665.767806,3663.245378,3660.87482,3658.696123,3656.431836,3654.133739,3651.944658,3649.871611,3647.839978,3645.833371,3643.896322,3641.724137,3639.661597,3637.567012,3635.258348,3632.812754,3630.030927,3627.006285,3623.935128,3620.741819,3617.232476,3613.825384,3607.622787,3515.431168,3508.976454,3502.658006,2885.091601,2843.476984,2800.1789,2754.955925,2707.64197,2657.988341,2605.899462,2550.741593,2491.778432,2429.425305,2365.568766,2298.94164,2228.828735,2154.369484,2073.327134,1981.240936,1876.008659,1750.392979,1611.675095,1463.518888,1303.433682,1127.589553,930.060166,697.33282,421.48898,2925.084755,2963.906207,3001.582806,3038.101897,3496.388592,3490.078891,3483.72348,3477.156548,3470.148485,3462.527149,3454.634645,3446.809806,3438.456261,3429.23296,3419.080578,3408.002272,3679.872919,3395.29059,3365.499179,3347.936896,3328.848692,3308.546497,3286.553513,3261.58024,3233.652829,3203.334714,3172.282265,3140.337265,3107.482759,3073.461302,3381.553093,3683.094442,9.326683,67385.281135,65809.07179,64251.515811,62712.613197,61192.363948,59690.768064,58207.825545,56743.536391,55297.900602,53870.918178,52462.589119,51072.913425,49701.891096,48349.522132,47015.806533,45700.744299,44404.33543,43126.579926,41867.477787,40627.029013,39405.233605,38202.091561,37017.602882,35851.767568,34704.58562,68980.143844,33576.057036,70593.659918,73876.652161,121209.5659,119092.40897,116993.905405,114914.055205,112852.858371,110810.314901,108786.424796,106781.188057,104794.604682,102826.674672,100877.398028,98946.774748,97034.804834,95141.488284,93266.8251,91410.81528,89573.458826,87754.755736,85954.706012,84173.309652,82410.566658,80666.477029,78941.040764,77234.257865,75546.128331,72225.829357,32466.181817,31374.959964,30302.391475,6304.837377,5829.176569,5372.169126,4933.815048,4514.114335,4113.066987,3730.673004,3366.932386,3021.845133,2695.411245,2387.630723,2098.503565,1828.029772,1576.209344,1343.042281,1128.528584,932.668251,755.461283,596.907681,457.007443,335.76057,233.167063,149.22692,83.940143,37.30673,6799.15155,7312.119088,7843.739991,8394.014259,29248.476351,28213.214593,27196.606199,26198.651171,25219.349507,24258.701208,23316.706275,22393.364706,21488.676503,20602.641665,19735.260191,18886.532083,123345.376194,18056.457339,16452.267948,15678.153299,14922.692016,14185.884098,13467.729544,12768.228356,12087.380533,11425.186075,10781.644982,10156.757253,9550.52289,8962.941892,17245.035961,125499.839854
113,778.349260806895,567.8723991863794,"3.592614435457694,-30.404460035813084","3.592611404625087,-30.404462212242244",3572.0828,None,None,None,None,642.0,882.0,517.0,695.0,0.0059089027,18.559443,673.0,661.0,784.0,559.0,26295.0,91.4874770512488,867.2712113868649,32.89426711929361,26.169932402068948,20.592665256245894,0.6058520866759699,0.20442269447251527,1.2569488760579697,1032.8999252130257,130.7667460078271,733.9982460312732,0.0009904883934191181,-0.0003529243969349217,0.0013938390084972869,0.7163596300921536,43.96039207841568,18.379275855171034,87.92078415683136,1.1027529915912757,5.27523002081272,5.726745349069814,42.534106821364276,4.354147228236153,3.557647206372051,1590.947273714143,18.44817730954007,3185.1903060372074,17.694478313131658,149.987193,3486.974361,3485.93096,3484.892464,3483.745949,3482.642725,3481.442806,3479.987298,3478.289634,3476.266034,3473.860618,3471.296294,3468.660576,3465.759912,3462.735247,3459.418354,3455.847821,3452.092346,3447.901858,3443.012762,3437.119358,3430.42925,3423.342179,3415.942869,3408.032813,3399.622734,3488.05334,3390.667291,3489.291489,3491.669685,3537.975776,3536.591918,3534.913933,3533.062488,3531.180662,3529.439347,3527.541096,3525.528904,3523.526182,3521.46273,3519.211022,3517.041841,3514.717186,3512.245989,3509.882675,3507.725041,3505.574384,3503.512719,3501.683016,3500.020893,3498.45649,3496.958207,3495.502834,3494.11023,3492.817236,3490.509796,3381.295159,3371.568119,3361.510127,2738.671727,2705.33699,2667.077882,2625.397785,2581.405906,2535.548491,2486.902073,2432.606026,2372.848549,2301.257473,2222.821345,2139.522902,2054.753995,1967.43296,1876.412189,1780.368067,1678.540896,1570.448939,1455.575431,1332.680705,1197.878767,1047.074957,875.737275,671.389307,420.925955,2769.166504,2798.444584,2826.934673,2854.917664,3350.868194,3339.637105,3327.945812,3315.822329,3303.279689,3290.40357,3277.159873,3263.481127,3249.395151,3234.648258,3219.141824,3202.905672,3539.420135,3185.901546,3148.495252,3127.768948,3106.184194,3084.17967,3061.498517,3038.004683,3013.805975,2988.313902,2962.137237,2935.695532,2909.118969,2882.246978,3167.944533,3540.920792,9.997519,72232.076752,70542.495995,68872.910276,67223.319596,65593.723954,63984.123351,62394.517787,60824.907261,59275.291773,57745.671324,56236.045914,54746.415542,53276.780209,51827.139915,50397.494658,48987.844441,47598.189262,46228.529121,44878.864019,43549.193956,42239.518931,40949.838945,39680.153997,38430.464088,37200.769217,73941.652548,35991.069385,75671.223382,79190.350166,129927.76048,127658.323605,125408.881768,123179.43497,120969.983211,118780.52649,116611.064808,114461.598164,112332.126559,110222.649992,108133.168464,106063.681974,104014.190523,101984.69411,99975.192736,97985.686401,96016.175104,94066.658846,92137.137626,90227.611445,88338.080302,86468.544198,84619.003132,82789.457105,80979.906116,77420.789255,34801.364592,33631.654836,32481.94012,6758.323029,6248.449546,5758.571102,5288.687696,4838.799328,4408.906,3999.007709,3609.104458,3239.196245,2889.28307,2559.364934,2249.441837,1959.513778,1689.580757,1439.642775,1209.699832,999.751927,809.799061,639.841234,489.878444,359.910694,249.937982,159.960308,89.977673,39.990077,7288.19155,7838.055111,8407.913709,8997.767346,31352.220442,30242.495803,29152.766202,28083.03164,27033.292116,26003.547631,24993.798184,24004.043776,23034.284406,22084.520075,21154.750783,20244.976529,132217.192394,19355.197314,17635.623999,16805.829899,15996.030838,15206.226815,14436.417831,13686.603886,12956.784979,12246.96111,11557.13228,10887.298489,10237.459736,9607.616022,18485.413137,134526.619346
19,1966.6270561855256,531.2161736183056,"3.569651865089821,-30.405070610097606","3.5696488338263994,-30.4050727888011",3512.0894,None,None,None,None,1932.0,1999.0,496.0,567.0,0.002370954,209.96767,1943.0,511.0,1967.0,531.0,3887.0,35.174856468739065,290.2081528017131,4.852083079638222,4.827300310019944,-75.88659126475895,0.10094168207092172,0.005107655662838662,1.0051338777425627,23.317091401522017,-0.056727663478772186,23.528447093308156,0.042887247321948166,0.00020680441203468097,0.04250199181440932,0.9330712886325138,6.554910982196439,2.2760552110422085,13.109821964392879,0.13656287183357863,0.7865867787383906,2.0,4.300460092018404,1.662424630665914,0.5,1603.1770535713142,18.439863056058492,3271.2061108321664,17.665547004294396,1455.297507,3564.748506,3565.027536,3565.653609,3566.391459,3567.269766,3568.227838,3569.084525,3570.020746,3571.024431,3571.93577,3572.778391,3573.387298,3574.134503,3574.410654,3574.100171,3572.946315,3571.332358,3570.145561,3569.178638,3568.28869,3567.258324,3565.974958,3565.116622,3564.666198,3564.352582,3564.801124,3563.984876,3565.005095,3565.258486,3557.282183,3557.945582,3558.305012,3558.843177,3558.996417,3559.186596,3559.398518,3559.514696,3559.216995,3558.392165,3557.116482,3556.078565,3555.744657,3555.785698,3556.2456,3556.880541,3557.869155,3558.93318,3560.119803,3561.113621,3562.021041,3562.866984,3563.515046,3564.215562,3564.897087,3565.20964,3563.475275,3562.76461,3562.351468,3547.858026,3546.625797,3545.132957,3543.259094,3541.194204,3538.710565,3535.282055,3530.880649,3525.384932,3517.951051,3507.959434,3496.267304,3482.656051,3465.981915,3445.932305,3423.197276,3398.109239,3367.666317,3329.465169,3290.098625,3247.652028,3172.417453,3079.169818,2964.761738,2526.674106,3549.004446,3550.169679,3551.364714,3552.684688,3562.206335,3562.368708,3562.552266,3562.573859,3562.585555,3562.548926,3562.390709,3562.501108,3562.671366,3563.077201,3563.564195,3563.811952,3556.744457,3563.955982,3563.917831,3563.725059,3563.531668,3563.232669,3562.838165,3562.28181,3561.391641,3560.059036,3558.495605,3557.003909,3555.653899,3554.154472,3564.036146,3556.444484,12.502186,90328.293274,88215.423854,86127.558805,84064.698128,82026.841823,80013.98989,78026.142329,76063.299139,74125.460322,72212.625876,70324.795802,68461.9701,66624.148769,64811.331811,63023.519224,61260.71101,59522.907167,57810.107696,56122.312596,54459.521869,52821.735513,51208.95353,49621.175918,48058.402678,46520.63381,92466.167067,45007.869313,94629.045231,99029.814675,162478.408221,159640.412017,156827.420185,154039.432724,151276.449636,148538.470919,145825.496575,143137.526602,140474.561001,137836.599772,135223.642914,132635.690429,130072.742315,127534.798573,125021.859203,122533.924205,120070.993579,117633.067324,115220.145442,112832.227931,110469.314792,108131.406025,105818.50163,103530.601606,101267.705955,96816.927767,43520.109189,42057.353436,40619.602055,8451.477682,7813.8662,7201.25909,6613.656352,6051.057985,5513.463991,5000.874368,4513.289117,4050.708238,3613.131731,3200.559596,2812.991832,2450.42844,2112.869421,1800.314773,1512.764496,1250.218592,1012.67706,800.139899,612.60711,450.078693,312.554648,200.034975,112.519673,50.008744,9114.093536,9801.713762,10514.338359,11251.967328,39206.855046,37819.112409,36456.374144,35118.64025,33805.910729,32518.185579,31255.464801,30017.748395,28805.03636,27617.328698,26454.625407,25316.926489,165341.408796,24204.231942,22053.855963,21016.174532,20003.497473,19015.824785,18053.156469,17115.492525,16202.832953,15315.177752,14452.526924,13614.880467,12802.238382,12014.600669,23116.541767,168229.413744
